name,price,socket,form_factor,max_memory,memory_slots,color,price_available,brand
ASRock H61M-GS,,LGA1155,Micro ATX,16,2,Black / Blue,False,ASRock
Asus Maximus IV Gene-Z/GEN3,,LGA1155,Micro ATX,32,4,Black / Red,False,ASUS
Intel DP45SG,,LGA775,ATX,8,4,Black / Blue,False,Intel
Foxconn H61AP,,LGA1155,ATX,16,2,Blue / White,False,Foxconn
Biostar A55MLV,,FM1,Micro ATX,16,2,Black / Red,False,Biostar
Biostar TZ77MXE,,LGA1155,Micro ATX,32,4,Black / Red,False,Biostar
Asus P8Z77-V LE,,LGA1155,ATX,32,4,Black / Blue,False,ASUS
Intel DZ77BH55K,,LGA1155,ATX,32,4,Black / Blue,False,Intel
ASRock Z77 Performance,,LGA1155,ATX,32,4,Black / Red,False,ASRock
Biostar B75MU3+,,LGA1155,Micro ATX,32,4,Black / Red,False,Biostar
MSI H61M-P31 (G3),,LGA1155,Micro ATX,16,2,Black / Blue,False,MSI
Gigabyte G1.Sniper 3,,LGA1155,EATX,32,4,Black / Green,False,Gigabyte
MSI Z77A-GD80,,LGA1155,ATX,32,4,Black / Blue,False,MSI
Gigabyte GA-B75M-D3P,,LGA1155,Micro ATX,32,4,Blue / White,False,Gigabyte
ECS A780LM-M2,,AM3,Micro ATX,8,2,Multicolor,False,ECS
Asus P8Z77-V PRO/THUNDERBOLT,,LGA1155,ATX,32,4,Black / Blue,False,ASUS
Intel DX79SR,,LGA2011,ATX,64,8,Black / Blue,False,Intel
Asus Maximus V Formula/ThunderFX,,LGA1155,EATX,32,4,Black / Red,False,ASUS
ASRock B75M-GL,,LGA1155,Micro ATX,16,2,Brown / Black,False,ASRock
ASRock Z77 OC Formula,,LGA1155,EATX,32,4,Black / Yellow,False,ASRock
Jetway JMIH67M-HU3,,LGA1155,Micro ATX,16,4,,False,Jetway
Intel DZ77RE75K,,LGA1155,ATX,32,4,Black / Blue,False,Intel
ASRock FM2A55M-DGS,,FM2,Micro ATX,16,2,Brown / Black,False,ASRock
ASRock FM2A75 Pro4-M,,FM2,Micro ATX,32,4,Brown / Black,False,ASRock
Asus F2A55-M LE,,FM2,Micro ATX,32,2,Black / Blue,False,ASUS
ASRock FM2A85X Extreme6,,FM2,ATX,64,4,Black / Gold,False,ASRock
Zotac Z77ITX-A-E,,LGA1155,Mini ITX,16,2,Black / Yellow,False,Zotac
ASRock Z77 Extreme6/TB4,,LGA1155,ATX,32,4,Black / Gold,False,ASRock
EVGA 111-IB-E692-KR,,LGA1155,Mini ITX,16,2,Black,False,EVGA
Gigabyte GA-Z77-HD4,,LGA1155,ATX,32,4,Blue / White,False,Gigabyte
MSI FM2-A85XMA-E35,,FM2,Micro ATX,32,2,Black / Blue,False,MSI
Biostar A780L3C,,AM3,Micro ATX,16,2,Black / Red,False,Biostar
MSI Z77A-G45 Gaming,,LGA1155,ATX,32,4,Black / Red,False,MSI
Gigabyte GA-Z87MX-D3H,,LGA1150,Micro ATX,32,4,Black / Gray,False,Gigabyte
Gigabyte G1.SNIPER 5,,LGA1150,EATX,32,4,Black / Green,False,Gigabyte
ASRock H87M,,LGA1150,Micro ATX,16,2,Brown / Black,False,ASRock
ASRock Z87 Extreme3,,LGA1150,ATX,32,4,Brown / Black,False,ASRock
ASRock Z87 Extreme6,,LGA1150,ATX,32,4,Brown / Black,False,ASRock
ASRock B85M,,LGA1150,Micro ATX,16,2,Brown / Black,False,ASRock
MSI Z87 XPOWER,,LGA1150,XL ATX,32,4,Black / Yellow,False,MSI
Intel DZ87KLT75K,,LGA1150,ATX,32,4,Black / Blue,False,Intel
ECS H87H3-M(1.0),,LGA1150,Micro ATX,32,4,Black / Gray,False,ECS
ASRock H61M-PS4 Micro ATX Intel Motherboard,,LGA1155,Micro ATX,16,2,Green / Blue,False,ASRock
ECS A55F2-M4(1.0),,FM2,Micro ATX,32,2,Black / Gray,False,ECS
EVGA 111-IB-E692-KR Stinger,,LGA1155,Mini ITX,16,2,,False,EVGA
Asus P9D-X,,LGA1150,ATX,32,4,Black / Blue,False,ASUS
Asus Z87I-Deluxe,,LGA1150,Mini ITX,16,2,,False,ASUS
EVGA Z87 Stinger,,LGA1150,Mini ITX,16,2,Black / Red,False,EVGA
Gigabyte GA-Z87X-UD5 TH,,LGA1150,ATX,32,4,Black / Red,False,Gigabyte
ASRock FM2A88M-HD+,,FM2+,Micro ATX,32,2,,False,ASRock
ASRock FM2A75M Pro4+,,FM2+,Micro ATX,64,4,Brown / Black,False,ASRock
MSI CSM-H81M-P32,,LGA1150,Micro ATX,16,2,Black / Blue,False,MSI
Asus A55BM-E,,FM2+,Micro ATX,32,2,Black / Gold,False,ASUS
MSI A55M-E33,,FM2+,Micro ATX,32,2,Black / Blue,False,MSI
MSI A78M-E45,,FM2+,Micro ATX,64,4,Black / Blue,False,MSI
MSI Z87I GAMING AC,,LGA1150,Mini ITX,16,2,Black / Red,False,MSI
Asus Z87-A (NFC Express Edition),,LGA1150,ATX,32,4,Black / Gold,False,ASUS
MSI CSM-Q87M-E43,,LGA1150,Micro ATX,32,4,Black / Blue,False,MSI
MSI CSM-B85M-E45,,LGA1150,Micro ATX,32,4,Black / Blue,False,MSI
Asus H81T/CSM,,LGA1150,Thin Mini ITX,16,2,Black / Gold,False,ASUS
ASRock Fatal1ty H87 Performance,,LGA1150,ATX,32,4,Black / Red,False,ASRock
Asus Z87I-Pro,,LGA1150,Mini ITX,16,2,Black / Yellow,False,ASUS
Asus A55BM-K,,FM2+,Micro ATX,32,2,Black / Yellow,False,ASUS
MSI H87I AC,,LGA1150,Mini ITX,16,2,Black / Silver,False,MSI
MSI A88XM GAMING,,FM2+,Micro ATX,32,4,Black / Red,False,MSI
MSI Z97 MPOWER MAX AC,,LGA1150,ATX,32,4,Black / Yellow,False,MSI
Gigabyte GA-Z97X-SOC FORCE,,LGA1150,ATX,32,4,Black / Orange,False,Gigabyte
Biostar H81MHP2,,LGA1150,Micro ATX,16,2,Black / Red,False,Biostar
Asus Z97-DELUXE,,LGA1150,ATX,32,4,Black / Gold,False,ASUS
Gigabyte GA-Z97X-Gaming GT,,LGA1150,ATX,32,4,Black / Red,False,Gigabyte
Gigabyte GA-Z97X-SOC,,LGA1150,ATX,32,4,Black / Orange,False,Gigabyte
MSI Z97S SLI Plus,,LGA1150,ATX,32,4,Black / Blue,False,MSI
Asus H97M-E/CSM,,LGA1150,Micro ATX,32,4,Black / Gold,False,ASUS
MSI Z97-G43 GAMING,,LGA1150,ATX,32,4,Black / Red,False,MSI
ASRock Z97M Anniversary,,LGA1150,Micro ATX,32,4,Black / Blue,False,ASRock
ASRock H81TM-ITX R2.0,,LGA1150,Thin Mini ITX,16,2,Black,False,ASRock
EVGA X99 FTW,,LGA2011-3,EATX,128,8,Black / Red,False,EVGA
ASRock B85 Anniversary,,LGA1150,ATX,32,4,Black / Blue,False,ASRock
Asus GRYPHON Z97 ARMOR EDITION,,LGA1150,Micro ATX,32,4,Brown / Black,False,ASUS
MSI H81M Eco,,LGA1150,Micro ATX,16,2,Black / Green,False,MSI
ASRock FM2A78M PRO3+,,FM2+,Micro ATX,64,4,Black / Blue,False,ASRock
ASRock X99 Extreme6/ac,,LGA2011-3,ATX,128,8,Black / Blue,False,ASRock
Asus A88X-GAMER,,FM2+,ATX,64,4,Black / Red,False,ASUS
Asus SABERTOOTH Z97 MARK1,,LGA1150,ATX,32,4,Brown / Black,False,ASUS
ASRock 970 Performance,,AM3+,ATX,64,4,Black / Red,False,ASRock
ASRock Fatal1ty Z97 Professional,,LGA1150,ATX,32,4,Black / Red,False,ASRock
Gigabyte GA-X99-SOC Champion,,LGA2011-3,EATX,32,4,Black / Orange,False,Gigabyte
Gigabyte GA-B85M-GAMING 3,,LGA1150,Micro ATX,16,2,Black,False,Gigabyte
MSI X99A XPOWER AC,,LGA2011-3,EATX,128,8,Black / Yellow,False,MSI
Gigabyte GA-EG43M-S2H,,LGA775,Micro ATX,8,4,Multicolor,False,Gigabyte
Asus P5P41T LE,,LGA775,ATX,8,2,Black / Blue,False,ASUS
ASRock Z97 Extreme4/3.1,,LGA1150,ATX,32,4,Black / Blue,False,ASRock
ASRock Z97 Extreme6/3.1,,LGA1150,ATX,32,4,Black / Blue,False,ASRock
ASRock X99 Extreme4/3.1,,LGA2011-3,ATX,128,8,Black / Blue,False,ASRock
ASRock 990FX Killer/3.1,,AM3+/AM3,ATX,64,4,Black / Red,False,ASRock
MSI A88XM-E45 V2,,FM2+,Micro ATX,64,4,Black / Blue,False,MSI
Gigabyte GA-H81M-D3V,,LGA1150,Micro ATX,16,2,Black / Silver,False,Gigabyte
ASRock H87WSA-DL,,LGA1150,ATX,32,4,Green / Blue,False,ASRock
Asus P9D-I,,LGA1150,Mini ITX,16,2,Black / Blue,False,ASUS
MSI Z170A GAMING M9 ACK,,LGA1151,ATX,64,4,Black / Red,False,MSI
EVGA Z170 Classified,,LGA1151,EATX,64,4,Black / Silver,False,EVGA
Gigabyte GA-Z170X-Gaming GT,,LGA1151,ATX,64,4,Black / Red,False,Gigabyte
Asus N3050M-E,,Integrated Celeron N3050,Micro ATX,8,2,Black / Gold,False,ASUS
Asus H170M-E D3,,LGA1151,Micro ATX,64,4,Black / Gold,False,ASUS
MSI H170A PC Mate,,LGA1151,ATX,64,4,Black / Silver,False,MSI
ASRock B150M Pro4/D3,,LGA1151,Micro ATX,64,4,Black / Orange,False,ASRock
Asus B150-PLUS D3,,LGA1151,ATX,64,4,Black / Gold,False,ASUS
Gigabyte GA-Z170X-SOC FORCE,,LGA1151,EATX,64,4,Black / Orange,False,Gigabyte
ASRock B150 Pro4/D3,,LGA1151,ATX,64,4,Black / Orange,False,ASRock
Gigabyte GA-MA790GP-DS4H,,AM3/AM2+,ATX,8,4,Multicolor,False,Gigabyte
Gigabyte MW21-SE0,,LGA1151,Micro ATX,64,4,Black / Blue,False,Gigabyte
Asus H170-PRO/CSM,,LGA1151,ATX,64,4,Black / Gold,False,ASUS
MSI CSM-H170M-A Pro,,LGA1151,Micro ATX,64,4,Black / White,False,MSI
MSI B150M ECO,,LGA1151,Micro ATX,32,2,Black / White,False,MSI
ASRock E3C236D4U,,LGA1151,Micro ATX,64,4,Green,False,ASRock
Gigabyte GA-B150N Phoenix-WIFI,,LGA1151,Mini ITX,32,2,Black / Orange,False,Gigabyte
ASRock E3V5 WS,,LGA1151,ATX,64,4,Black / White,False,ASRock
ASRock FM2A58M-HD+ R2.0,,FM2+,Micro ATX,32,2,Black / Silver,False,ASRock
ASRock H110M-HDV/D3,,LGA1151,Micro ATX,32,2,Black / Orange,False,ASRock
Gigabyte GA-Z170X-Gaming 5-EU,,LGA1151,ATX,64,4,Black / Red,False,Gigabyte
Asus A88X-PLUS/USB 3.1,,FM2+,ATX,64,4,Black / Gold,False,ASUS
Supermicro C7X99-OCE-O,,LGA2011-3,ATX,128,8,Black / Blue,False,Supermicro
ASRock B150M Pro4/Hyper,,LGA1151,Micro ATX,64,4,Black / White,False,ASRock
MSI X99A SLI,,LGA2011-3,ATX,128,8,Black,False,MSI
Supermicro MBD-X10SLL+-F,,LGA1150,Micro ATX,32,4,Green,False,Supermicro
Asus H170I-PRO/CSM,,LGA1151,Mini ITX,32,2,Black / Gold,False,ASUS
MSI B150M GRENADE,,LGA1151,Micro ATX,32,2,Black,False,MSI
ASRock Fatal1ty E3V5 Performance Gaming/OC,,LGA1151,ATX,64,4,Black / Red,False,ASRock
Biostar RACING Z170GTN,,LGA1151,Mini ITX,32,2,Black,False,Biostar
Gigabyte GA-Z270-Gaming 3,,LGA1151,ATX,64,4,Black / Red,False,Gigabyte
ASRock Fatal1ty H270M Performance,,LGA1151,Micro ATX,64,4,Black / Red,False,ASRock
Gigabyte GA-B150M-DS3H DDR3,,LGA1151,Micro ATX,64,4,Brown / Black,False,Gigabyte
Asus PRIME B250M-J,,LGA1151,Micro ATX,32,2,Black / Silver,False,ASUS
MSI Z270 MPOWER GAMING TITANIUM,,LGA1151,ATX,64,4,Silver,False,MSI
MSI X299 GAMING M7 ACK,,LGA2066,ATX,128,8,Black / Silver,False,MSI
ASRock Fatal1ty X299 Professional Gaming i9,,LGA2066,ATX,128,8,Black / Silver,False,ASRock
Gigabyte X299 AORUS Ultra Gaming,,LGA2066,ATX,128,8,Black,False,Gigabyte
ASRock X299 OC Formula,,LGA2066,ATX,64,4,Black,False,ASRock
Asus PRIME H270M PLUS CSM,,LGA1151,Micro ATX,64,4,Black,False,ASUS
MSI H310M PRO-VL,,LGA1151,Micro ATX,32,2,Brown / Black,False,MSI
Gigabyte X299 AORUS Gaming 7 Pro,,LGA2066,ATX,128,8,Black,False,Gigabyte
MSI H110 PC MATE,,LGA1151,ATX,32,2,Brown / Black,False,MSI
Supermicro C9Z390-CGW,,LGA1151,ATX,128,4,Black / Silver,False,Supermicro
Asus P11C-I,,LGA1151,Mini ITX,64,2,Black / Blue,False,ASUS
Supermicro X11SCL-IF,,LGA1151,Mini ITX,64,2,Green / Silver,False,Supermicro
Biostar B365GTA,,LGA1151,ATX,64,4,Black / Silver,False,Biostar
Gigabyte H110M-S2PT,,LGA1151,Micro ATX,32,2,Brown / Black,False,Gigabyte
Gigabyte H410M DS2V,,LGA1200,Micro ATX,64,2,Black / Silver,False,Gigabyte
ASRock H470 Steel Legend,,LGA1200,ATX,128,4,Black / Silver,False,ASRock
Asus Pro Q470M-C/CSM,,LGA1200,Micro ATX,128,4,Green,False,ASUS
EVGA Z490 DARK,,LGA1200,EATX,64,2,Black,False,EVGA
Biostar Racing Z490A-Silver,,LGA1200,ATX,128,4,Black / White,False,Biostar
Biostar B350M,,AM4,Micro ATX,32,2,Black / Yellow,False,Biostar
Colorful CVN X570 GAMING PRO V14,,AM4,ATX,128,4,Black / Silver,False,Colorful
Biostar Z590GTA,,LGA1200,ATX,128,4,Blue / Black,False,Biostar
Asus PRIME H510M-D/CSM,,LGA1200,Micro ATX,64,2,Black / Silver,False,ASUS
Asus Pro H510M-C/CSM,,LGA1200,Micro ATX,64,2,Green,False,ASUS
ASRock H610M-HDVP/D5,,LGA1700,Micro ATX,96,2,Black / Silver,False,ASRock
Asus EX-H610M-V3 D4-CSM,,LGA1700,Micro ATX,64,2,Red / Black,False,ASUS
Asus EX-H610M-V3 D4,,LGA1700,Micro ATX,64,2,Red / Black,False,ASUS
Gigabyte B660M GAMING X AX,,LGA1700,Micro ATX,192,4,Black,False,Gigabyte
Biostar H610MX-E,,LGA1700,Micro ATX,64,2,Gray / Black,False,Biostar
Gigabyte B660 DS3H AC,,LGA1700,ATX,128,4,Black,False,Gigabyte
Gigabyte Q670M D3H DDR4 (rev. 1.0),,LGA1700,Micro ATX,128,4,Brown / Black,False,Gigabyte
Gigabyte H610M HD3P (rev. 2.0),,LGA1700,Micro ATX,64,2,Brown / Black,False,Gigabyte
Biostar B660T-SILVER,,LGA1700,Mini ITX,64,2,Silver / Black,False,Biostar
MSI A520M PRO-C DASH,,AM4,Micro ATX,64,2,Brown / Black,False,MSI
Gigabyte Z690 UD DDR4 V2,,LGA1700,ATX,128,4,Black,False,Gigabyte
Asus PRIME H610M-F D4,,LGA1700,Micro ATX,64,2,Black / Silver,False,ASUS
Asus Z490-GUNDAM (WI-FI),,LGA1200,ATX,128,4,Silver / Black,False,ASUS
MSI PRO-B660M-VC-WIFI-DDR4,,LGA1700,Micro ATX,128,4,Black,False,MSI
Gigabyte B760M AORUS ELITE DDR4,,LGA1700,Micro ATX,128,4,Black,False,Gigabyte
Gigabyte B760M AORUS PRO AX DDR4,,LGA1700,Micro ATX,128,4,Black / Silver,False,Gigabyte
Biostar H510MHP,,LGA1200,Micro ATX,64,2,Black,False,Biostar
Biostar B650MXC PRO,,AM5,Micro ATX,192,4,Black / Silver,False,Biostar
Asus PRIME H510M-E R2.0-CSM,,LGA1200,Micro ATX,64,2,Silver / Black,False,ASUS
Asus Pro Q670M-CE D4-CSM,,LGA1700,Micro ATX,128,4,Green / Black,False,ASUS
Asus Pro H610M-CT2 D4-CSM,,LGA1700,Micro ATX,64,2,Green,False,ASUS
Asus PRIME H610M-K ARGB-CSM,,LGA1700,Micro ATX,96,2,Black / Silver,False,ASUS
Biostar B650MT-E PRO,,AM5,Micro ATX,192,4,Black / Silver,False,Biostar
ASRock B660M-HDVP/D5 R2.0,,LGA1700,Micro ATX,96,2,Black / Silver,False,ASRock
Gigabyte H610M S2 V3 DDR4,,LGA1700,Micro ATX,64,2,Black / Gray,False,Gigabyte
MSI MAG A520M BAZOOKA WIFI,,AM4,Micro ATX,128,4,Black,False,MSI
Asus EX-B860M-V5,,LGA1851,Micro ATX,128,2,Red / Black,False,ASUS
Gigabyte B860M AORUS PRO WIFI7,,LGA1851,Micro ATX,256,4,Black,False,Gigabyte
Gigabyte B860M GAMING X,,LGA1851,Micro ATX,256,4,Silver / Black,False,Gigabyte
Biostar B860MT-E PRO,,LGA1851,Micro ATX,256,4,Black / Gray,False,Biostar
Gigabyte B860M POWER,,LGA1851,Micro ATX,128,2,Gray / Black,False,Gigabyte
Gigabyte H810M K,2759.8,LGA1851,Micro ATX,128,2,Gray / Black,True,Gigabyte
Asus PRIME B850M-K-CSM,,AM5,Micro ATX,128,2,Black / Silver,False,ASUS
Asus B760M-AYW WIFI II,,LGA1700,Micro ATX,96,2,Black / Silver,False,ASUS
Biostar B840MT-E,,AM5,Micro ATX,128,2,Black,False,Biostar
Biostar A620MHC,,AM5,Micro ATX,128,2,Black,False,Biostar
Gigabyte B760M AORUS ELITE WIFI6E DDR4 GEN5,,LGA1700,Micro ATX,128,4,Black / Silver,False,Gigabyte
Asus PRIME B650EM-A-CSM,,AM5,Micro ATX,256,4,Black / Silver,False,ASUS
Asus PRIME B760M-F WIFI-CSM,,LGA1700,Micro ATX,96,2,Black / Silver,False,ASUS
MSI PRO H810M-B WIFI6E,,LGA1851,Micro ATX,128,2,Silver / Black,False,MSI
ASRock 890GX Extreme3,2615.4,AM3,ATX,16,4,Black / Blue,True,ASRock
Intel DG45ID,,LGA775,Micro ATX,8,4,Blue / Silver,False,Intel
Gigabyte GA-H55N-USB3,,LGA1156,Mini ITX,8,2,Blue / White,False,Gigabyte
Asus P7H57D-V EVO,,LGA1156,ATX,16,4,Black / Blue,False,ASUS
Gigabyte GA-H57M-USB3,,LGA1156,Micro ATX,16,4,Blue / White,False,Gigabyte
Biostar T5 XE CFX-SLI,,LGA1156,ATX,16,4,,False,Biostar
Asus Sabertooth 55I,,LGA1156,ATX,16,4,Brown / Black,False,ASUS
Gigabyte GA-P55A-UD3,,LGA1156,ATX,16,4,Blue / White,False,Gigabyte
Foxconn A6GMV,,AM3,Micro ATX,8,2,,False,Foxconn
Gigabyte GA-MA770-UD3,,AM2+/AM2,ATX,16,4,Multicolor,False,Gigabyte
Gigabyte GA-770TA-UD3,,AM3,ATX,16,4,Blue / White,False,Gigabyte
MSI 770T-C45,,AM3/AM2+/AM2,ATX,8,4,,False,MSI
ASRock 770 Extreme3,,AM3,ATX,16,4,Black / White,False,ASRock
Asus M4A785TD-V EVO,,AM3,ATX,16,4,Black / Blue,False,ASUS
ASRock A785GMH/128M,,AM3/AM2+/AM2,Micro ATX,16,4,,False,ASRock
Gigabyte GA-790FXTA-UD5,,AM3,ATX,16,4,Blue / White,False,Gigabyte
MSI 870A-G54,,AM3,ATX,16,4,Black / Blue,False,MSI
Gigabyte GA-870A-UD3,,AM3,ATX,16,4,Blue / White,False,Gigabyte
Asus M4A87TD EVO,,AM3,ATX,16,4,Black / Blue,False,ASUS
Gigabyte GA-880GA-UD3H,,AM3,ATX,16,4,Blue / White,False,Gigabyte
Gigabyte GA-890GPA-UD3H,,AM3,ATX,16,4,Blue / White,False,Gigabyte
Intel DB43LD,,LGA775,Micro ATX,8,2,Green / Blue,False,Intel
Intel DP43BF,,LGA775,ATX,8,4,Green / Blue,False,Intel
Gigabyte GA-EP45T-USB3P,,LGA775,ATX,8,4,Blue / White,False,Gigabyte
EVGA 121-BL-E756-TR,,LGA1366,Micro ATX,24,6,Black / Red,False,EVGA
Intel DG41KR,,LGA775,Micro ATX,8,2,Green / White,False,Intel
Asus P5G41T-M/CSM,,LGA775,Micro ATX,8,2,Black / Blue,False,ASUS
Zotac H55ITX-A-E,,LGA1156,Mini ITX,8,2,Black / Yellow,False,Zotac
Zotac GF9300-I-E,,LGA775,Mini ITX,8,2,Black / Red,False,Zotac
Asus M4A88T-M/USB3,,AM3,Micro ATX,16,4,Black / Blue,False,ASUS
Zotac G43ITX-A-E,,LGA775,Mini ITX,8,2,Black / Red,False,Zotac
ASRock 890FX Deluxe4,3476.8,AM3,ATX,16,4,Black / Blue,True,ASRock
Gigabyte GA-MA78LMT-S2,,AM3,Micro ATX,8,2,Blue / White,False,Gigabyte
ASRock 890GX Extreme4,,AM3,ATX,16,4,Black / Blue,False,ASRock
Gigabyte GA-M68MT-D3,,AM3,Micro ATX,8,2,Blue / White,False,Gigabyte
MSI P55-CD53,,LGA1156,ATX,16,4,Black / Blue,False,MSI
Biostar TA790XE,,AM3/AM2+,ATX,16,4,Multicolor,False,Biostar
MSI 880GM-E41,,AM3,Micro ATX,16,4,Black / Blue,False,MSI
ASRock P55 Extreme4,,LGA1156,ATX,16,4,Black / Blue,False,ASRock
Biostar TA890FXE,,AM3,ATX,16,4,Black / Red,False,Biostar
MSI 870U-G55,,AM3,ATX,16,4,Black / Blue,False,MSI
MSI 770T-C35,,AM2+/AM2,ATX,8,4,Red / Black,False,MSI
Biostar N68S,,AM2+/AM2,Micro ATX,8,2,Black / Red,False,Biostar
Asus P5G41T-M LE,,LGA775,Micro ATX,8,2,Black / Blue,False,ASUS
Asus M4A77TD,,AM3,ATX,16,4,Black / Blue,False,ASUS
Zotac GF6100-F-E,,AM3,Micro ATX,4,2,Multicolor,False,Zotac
Asus P5G43T-M Pro,,LGA775,Micro ATX,8,2,,False,ASUS
Biostar G41 HD,,LGA775,Micro ATX,4,2,,False,Biostar
MSI Big Bang Trinergy,,LGA1156,ATX,16,4,,False,MSI
Biostar H55 HD,,LGA1156,Micro ATX,8,2,Black / Red,False,Biostar
Foxconn A88GMX,,AM3,Micro ATX,16,4,Black / Yellow,False,Foxconn
Asus M4A88T-V EVO/USB3,,AM3,ATX,16,4,Black / Blue,False,ASUS
Foxconn H55MX-S,,LGA1156,Micro ATX,8,2,Blue / White,False,Foxconn
Asus P7F7-E WS SuperComputer,,LGA1156,ATX,16,6,Black / Blue,False,ASUS
Biostar T5 XE,,LGA1156,ATX,16,4,Multicolor,False,Biostar
Biostar G41M7,,LGA775,Micro ATX,8,2,Multicolor,False,Biostar
ASRock H55M/USB3 R2.0,,LGA1156,Micro ATX,8,2,,False,ASRock
Gigabyte GA-P67A-UD4,,LGA1155,ATX,16,4,Black,False,Gigabyte
Asus P8H67-M LX,,LGA1155,Micro ATX,16,2,Black / Blue,False,ASUS
MSI P67A-GD55,,LGA1155,ATX,32,4,Black / Blue,False,MSI
MSI P67A-GD53,,LGA1155,ATX,32,4,Black / Blue,False,MSI
MSI P67A-C43,,LGA1155,ATX,32,4,Black / Blue,False,MSI
Intel DP67BG,,LGA1155,ATX,32,4,Black / Blue,False,Intel
Intel DH67GD,,LGA1155,Micro ATX,32,4,Black / Blue,False,Intel
ECS H67H2-I,,LGA1155,Mini ITX,8,2,,False,ECS
ASRock P67 Extreme6,,LGA1155,ATX,32,4,,False,ASRock
MSI 760GM-P33,,AM3,Micro ATX,8,2,Black / Blue,False,MSI
Biostar A880GU3,4999.8,AM3,Micro ATX,8,2,Black / Red,True,Biostar
Foxconn H67A-S,,LGA1155,ATX,16,4,Black / Yellow,False,Foxconn
MSI 880GM-P51,,AM3,Micro ATX,16,4,Black / Blue,False,MSI
Biostar TForce TG31-A7,,LGA775,ATX,4,2,,False,Biostar
Biostar P43-A7,,LGA775,ATX,8,4,,False,Biostar
MSI X58A-GD65,,LGA1366,ATX,24,6,Black / Blue,False,MSI
ECS A880GM-M6(1.0),,AM3,Micro ATX,32,4,,False,ECS
Biostar TA785G3+,,AM3,Micro ATX,16,4,Black / Red,False,Biostar
Biostar G41HDRCH,,LGA775,Micro ATX,8,2,,False,Biostar
Sapphire PURE Black X58,,LGA1366,ATX,24,6,,False,Sapphire
Gigabyte GA-P67A-UD3-B3,,LGA1155,ATX,32,4,Blue / White,False,Gigabyte
MSI P67A-C43 (B3),,LGA1155,ATX,32,4,Black / Blue,False,MSI
MSI P67A-G45 (B3),,LGA1155,ATX,32,4,Black / Blue,False,MSI
MSI H67MA-E45 (B3),,LGA1155,Micro ATX,32,4,Black / Blue,False,MSI
ASRock H67M-ITX/HT,,LGA1155,Mini ITX,16,2,Black / Blue,False,ASRock
ASRock H67M (B3),,LGA1155,Micro ATX,16,2,Black / Blue,False,ASRock
Gigabyte GA-P67A-UD5-B3,,LGA1155,ATX,32,4,Black,False,Gigabyte
Asus Sabertooth P67 (REV 3.0),,LGA1155,ATX,32,4,,False,ASUS
ECS P45T-AD3,,LGA775,ATX,8,4,,False,ECS
ASRock P67 Extreme 4 (B3),,LGA1155,ATX,32,4,,False,ASRock
MSI 870S-G46,,AM3,ATX,32,4,Black / Blue,False,MSI
Asus P8H61-M LE/CSM (REV 3.0),,LGA1155,Micro ATX,16,2,,False,ASUS
ASRock 880G Pro3,,AM3,ATX,32,4,Black / Blue,False,ASRock
MSI NF725GM-P43,,AM3,Micro ATX,16,2,Black / Blue,False,MSI
Biostar H61ML,,LGA1155,Micro ATX,8,2,Black / Red,False,Biostar
ASRock H67M-GE/HT (B3),,LGA1155,Micro ATX,32,4,Black / Blue,False,ASRock
ECS P67H2-A2 SLI (B3),,LGA1155,ATX,32,4,Black / Gray,False,ECS
Sapphire PURE Black P67,,LGA1155,ATX,16,4,,False,Sapphire
Intel DH67BLB3,,LGA1155,Micro ATX,32,4,Black / Blue,False,Intel
Intel DH67GDB3,,LGA1155,Micro ATX,32,4,Black / Blue,False,Intel
Intel DH61DLB3,,LGA1155,Mini ITX,8,2,Green / Blue,False,Intel
Gigabyte GA-E350N-USB3,,Integrated E-Series E-350,Mini ITX,8,2,Black / Blue,False,Gigabyte
Zotac NM10-A-E-ION,,Integrated Atom D510,Mini ITX,4,2,Black / Red,False,Zotac
Zotac NM10-A-E,,Integrated Atom D510,Mini ITX,4,2,Black / Red,False,Zotac
Foxconn AHD1S-K,,Integrated E-Series E-350,Mini ITX,8,2,,False,Foxconn
Gigabyte GA-Z68X-UD3-B3,,LGA1155,ATX,32,4,Blue / White,False,Gigabyte
MSI Z68MA-ED55 (B3),,LGA1155,Micro ATX,32,4,Black / Blue,False,MSI
Asus M4A785T-M,,AM3,Micro ATX,16,4,,False,ASUS
Jetway JMIP41TA-IC-LF,,LGA775,ATX,8,2,,False,Jetway
Jetway JNAF91R-G41,,LGA775,ATX,4,2,,False,Jetway
Intel DQ67OWB3,,LGA1155,Micro ATX,32,4,Green / Blue,False,Intel
Biostar G31-M7G DVI,,LGA775,Micro ATX,4,2,,False,Biostar
EVGA 130-SB-E675-KR,,LGA1155,ATX,16,4,Black / Gray,False,EVGA
Gigabyte GA-Z68XP-UD3P,,LGA1155,ATX,32,4,Black / Silver,False,Gigabyte
Intel DZ68DB,,LGA1155,ATX,32,4,Black / Blue,False,Intel
Intel DP67BGB3,,LGA1155,ATX,32,4,Black / Blue,False,Intel
ASRock H61M,,LGA1155,Micro ATX,16,2,Black / Blue,False,ASRock
MSI Z68A-GD65 (B3),,LGA1155,ATX,32,4,Black / Blue,False,MSI
Asus F1A75-M,,FM1,Micro ATX,64,4,Black / Blue,False,ASUS
MSI A75MA-G55,,FM1,Micro ATX,32,4,Black / Blue,False,MSI
Asus AT5NM10T-I,,Integrated Atom D525,Mini ITX,4,2,Black / Blue,False,ASUS
